5GOS	SG ISSUER	SG GOLD X5 DAILY SHORT GBP	JE00BX7RPS75	ETNS			14/05/2015	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ETCL
5SFT	SG ISSUER	SG FTSE 100 X5 DAILY SHORT GBP	GB00BD8YYG80	ETNS			09/05/2017	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ENLL
5SIL	SG ISSUER	SG SILVER X5 DAILY LONG GBP	JE00BX7RPW12	ETNS			14/05/2015	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ETCL
5SIS	SG ISSUER	SG SILVER X5 DAILY SHORT GBP	JE00BX7RPL07	ETNS			14/05/2015	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ETCL
5UKL	SG ISSUER	SG ISSUER - SG FTSE 100 X5 DAILY LONG	JE00BVXVSY62	ETNS			05/03/2015	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ETCL
5WTI	SG ISSUER	SG WTI X5 DAILY LONG GBP 2	JE00BYVJRS09	ETNS			29/02/2016	05/03/2026	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ENLL
EU5L	SG ISSUER	SG ISSUER - SG SX5E X5 DAILY LONG	JE00BVXVT214	ETNS			05/03/2015	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ETCL
EU5S	SG ISSUER	SG ISSUER - SG SX5E X5 DAILY SHORT	JE00BVXVT321	ETNS			05/03/2015	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ETCL
SBD1	SG ISSUER	SCIBETA MN EQ 3.5 USD	GB00BF9B5F88	ETNS			29/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Debt	ETCS	ENLL
SBE1	SG ISSUER	SCIBETA MN EQ 3.5 EUR	GB00BF9B5G95	ETNS			29/03/2018	31/12/9999	Luxembourg	EUR	MAIN MARKET	Standard Debt	ETCS	ENLL
SG20	SG ISSUER	SG NATURAL GAS X5 LONG	GB00BF6XFL35	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG21	SG ISSUER	SG NATURAL GAS X5 DAILY SHORT	GB00BF6XFM42	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG22	SG ISSUER	SG NATURAL GAS X2 DAILY LONG	GB00BF6XFN58	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG23	SG ISSUER	SG NATURAL GAS X2 DAILY SHORT	GB00BF6XFP72	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG24	SG ISSUER	SG NATURAL GAS X3 DAILY LONG	GB00BF6XFQ89	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG25	SG ISSUER	SG NATURAL GAS X3 DAILY SHORT	GB00BF6XFR96	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG26	SG ISSUER	SG NATURAL GAS X5 DAILY LONG	GB00BF6XFS04	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG27	SG ISSUER	SG NATURAL GAS X5 DAILY SHORT	GB00BF6XFT11	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG28	SG ISSUER	SG WTI X5 DAILY LONG	GB00BF6XFV33	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG29	SG ISSUER	SG WTI X5 DAILY SHORT	GB00BF6XFW40	ETNS			16/03/2018	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG30	SG ISSUER	SG WTI X2 DAILY LONG	GB00BF9B2X55	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
SG31	SG ISSUER	SG WTI X2 DAILY SHORT	GB00BF9B2Y62	ETNS			16/03/2018	31/12/9999	Luxembourg	USD	MAIN MARKET	Standard Securitised Derivatives	ETCS	ENLL
