CASE	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G-E FUND MSCI CHINA A	IE00BHBFDF83	ETFS	19/05/2014	United Kingdom	GBX	MAIN MARKET
CASH	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G-E FUND MSCI CHINA A	IE00BHBFDF83	ETFS	19/05/2014	United Kingdom	USD	MAIN MARKET
CMFP	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G LONGER DATED ALL COMMODITIES	IE00B4WPHX27	ETFS	18/03/2010	United Kingdom	GBX	MAIN MARKET
COGG	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	LOIM GLOBAL GOVERNMENT GO UCITS (EUR)	IE00BSVYHQ11	ETFS	14/04/2015	United Kingdom	EUR	MAIN MARKET
COMF	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G LONGER DATED ALL COMMODITIES	IE00B4WPHX27	ETFS	18/03/2010	United Kingdom	USD	MAIN MARKET
CORE	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	LOIM GLOBAL GOVERNMENT GO UCITS (USD)	IE00BSVYHQ11	ETFS	14/04/2015	United Kingdom	USD	MAIN MARKET
CORG	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	LOIM GLOBAL GOVERNMENT GO UCITS (GBP)	IE00BSVYHQ11	ETFS	14/04/2015	United Kingdom	GBX	MAIN MARKET
CRED	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	LOIM GLOBAL CORPORATE GO UCITS (USD)	IE00BSVYHV63	ETFS	14/04/2015	United Kingdom	USD	MAIN MARKET
CREE	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	LOIM GLOBAL CORPORATE GO UCITS (EUR)	IE00BSVYHV63	ETFS	14/04/2015	United Kingdom	EUR	MAIN MARKET
CREG	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	LOIM GLOBAL CORPORATE GO UCITS (GBP)	IE00BSVYHV63	ETFS	14/04/2015	United Kingdom	GBX	MAIN MARKET
CRGH	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	LOIM GLOBAL CORPORATE GO UCITS (GBP H)	IE00BZ03M525	ETFS	21/12/2015	United Kingdom	GBX	MAIN MARKET
DEL2	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G DAX 2X LONG FUND	IE00B4QNHH68	ETFS	22/06/2009	United Kingdom	EUR	MAIN MARKET
DES2	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G DAX DAILY 2X SHORT GO UCITS ETF	IE00B4QNHZ41	ETFS	22/06/2009	United Kingdom	EUR	MAIN MARKET
DL2P	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G DAX DAILY 2X LONG GO UCITS ETF	IE00B4QNHH68	ETFS	22/06/2009	United Kingdom	GBX	MAIN MARKET
DS2P	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G DAX DAILY 2X SHORT GO UCITS ETF	IE00B4QNHZ41	ETFS	22/06/2009	United Kingdom	GBX	MAIN MARKET
ECOG	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G ECOMMERCE LOGISTICS GO UCITS ETF	IE00BF0M6N54	ETFS	23/01/2018	United Kingdom	GBX	MAIN MARKET
ECOM	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G ECOMMERCE LOGISTICS GO UCITS ETF	IE00BF0M6N54	ETFS	23/01/2018	United Kingdom	USD	MAIN MARKET
FWEC	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	LOIM EURO CORPORATE GO UCITS (EUR)	IE00BSVYHT42	ETFS	14/04/2015	United Kingdom	EUR	MAIN MARKET
FWEG	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	LOIM EURO CORPORATE GO UCITS (GBP)	IE00BSVYHT42	ETFS	14/04/2015	United Kingdom	GBX	MAIN MARKET
FWEU	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	LOIM EURO CORPORATE GO UCITS (USD)	IE00BSVYHT42	ETFS	14/04/2015	United Kingdom	USD	MAIN MARKET
ISPY	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G ISE CYBER SECURITY GO UCITS ETF	IE00BYPLS672	ETFS	28/09/2015	United Kingdom	GBX	MAIN MARKET
LOCE	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	LOIM EMERGING GOVERNMENT GO UCITS (EUR)	IE00BSVYHP04	ETFS	02/09/2015	United Kingdom	EUR	MAIN MARKET
LOCG	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	LOIM EMERGING GOVERNMENT GO UCITS (GBP)	IE00BSVYHP04	ETFS	02/09/2015	United Kingdom	GBX	MAIN MARKET
LOCL	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	LOIM EMERGING GOVERNMENT GO UCITS (USD)	IE00BSVYHP04	ETFS	02/09/2015	United Kingdom	USD	MAIN MARKET
LUK2	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G FTSE 100 LEVERAGED (DAILY 2X)	IE00B4QNJJ23	ETFS	22/06/2009	United Kingdom	GBX	MAIN MARKET
MLPI	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G US ENERGY INFRASTRUCTURE MLP	IE00BHZKHS06	ETFS	19/05/2014	United Kingdom	USD	MAIN MARKET
MLPX	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G US ENERGY INFRASTRUCTURE MLP	IE00BHZKHS06	ETFS	19/05/2014	United Kingdom	GBX	MAIN MARKET
ROBE	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	ROBO GLOBAL ROB&AUTO GO UCITS ETF (EUR)	IE00BMW3QX54	ETFS	27/10/2014	United Kingdom	EUR	MAIN MARKET
ROBG	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	ROBO GLOBAL ROB&AUTO GO UCITS ETF (GBP)	IE00BMW3QX54	ETFS	27/10/2014	United Kingdom	GBX	MAIN MARKET
ROBO	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	ROBO GLOBAL ROB&AUTO GO UCITS ETF (USD)	IE00BMW3QX54	ETFS	27/10/2014	United Kingdom	USD	MAIN MARKET
RTWO	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G RUSSELL 2000 US SMALL CAP GO UCITS	IE00B3CNHJ55	ETFS	06/11/2008	United Kingdom	USD	MAIN MARKET
RTWP	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G RUSSELL 2000 US SMALL CAP GO UCITS	IE00B3CNHJ55	ETFS	06/11/2008	United Kingdom	GBX	MAIN MARKET
SUK2	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G FTSE 100 SUPER SHORT STRATEGY	IE00B4QNK008	ETFS	22/06/2009	United Kingdom	GBX	MAIN MARKET
USPY	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G ISE CYBER SECURITY GO UCITS ETF	IE00BYPLS672	ETFS	28/09/2015	United Kingdom	USD	MAIN MARKET
XAGG	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G LNG DTD ALL COMMOD EX-AGRI&LIVESTCK	IE00BYQJ1388	ETFS	11/07/2017	United Kingdom	GBX	MAIN MARKET
XAGS	LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY	L&G LNG DTD ALL COMMOD EX-AGRI&LIVESTCK	IE00BYQJ1388	ETFS	11/07/2017	United Kingdom	USD	MAIN MARKET
BILD	LYXOR INDEX FUND	LYX ETF FTSE USA INFRA CAP DIS	LU1633261679	ETFS	25/07/2017	France	USD	MAIN MARKET
BUIL	LYXOR INDEX FUND	LYX ETF FTSE USA INFRA CAP DIS	LU1633261679	ETFS	25/07/2017	France	GBP	MAIN MARKET
BUOY	LYXOR INDEX FUND	LYX ETF $ FLOATING RATE DIS	LU1571051751	ETFS	12/05/2017	France	USD	MAIN MARKET
CSH2	LYXOR INDEX FUND	LYXOR SMART CASH UCITS ETF C-GBP	LU1230136894	ETFS	10/06/2015	France	GBX	MAIN MARKET
ELLE	LYXOR INDEX FUND	LYX ETF GLOB GENDER EQUALITY (DR) ACC	LU1691909508	ETFS	12/12/2017	France	USD	MAIN MARKET
GEND	LYXOR INDEX FUND	LYXOR GLOBAL GENDER EQUALITY	LU1691909508	ETFS	14/02/2018	France	GBP	MAIN MARKET
HYST	LYXOR INDEX FUND	LYX ETF BOFAML $ ST TERM HY BD DIS	LU1617164055	ETFS	07/07/2017	France	USD	MAIN MARKET
LYX5	LYXOR INDEX FUND	LYX ETF JP MORGAN MULTIFACT EUR ACC	LU1290894820	ETFS	28/10/2015	France	GBX	MAIN MARKET
LYXW	LYXOR INDEX FUND	LYX ETF JP MORGAN MULTI WORLD ACC	LU1348962132	ETFS	22/04/2016	France	GBX	MAIN MARKET
MAKE	LYXOR INDEX FUND	LYX ETF FTSE EUROP INFRA CAP DIS	LU1633262487	ETFS	25/07/2017	France	GBP	MAIN MARKET
MEUD	LYXOR INDEX FUND	LYXOR CORE STOXX EUROPE 600	LU0908500753	ETFS	12/09/2013	France	GBX	MAIN MARKET
MFDD	LYXOR INDEX FUND	LYXOR CORE EURO STOXX 300	LU0908501132	ETFS	25/07/2018	France	GBP	MAIN MARKET
MFEG	LYXOR INDEX FUND	LYXOR CORE EURO STOXX 300 HEDGED TO GBP	LU1237272825	ETFS	27/08/2015	France	GBX	MAIN MARKET
MSED	LYXOR INDEX FUND	LYXOR CORE EURO STOXX 50	LU0908501215	ETFS	12/09/2013	France	GBX	MAIN MARKET
ROAI	LYXOR INDEX FUND	LYXOR ROBOTICS & AI UCITS ETF	LU1838002480	ETFS	18/09/2018	France	USD	MAIN MARKET
SGQJ	LYXOR INDEX FUND	LYX ETF SG JAPAN QTY INCOME DIS	LU1662633525	ETFS	29/09/2017	France	USD	MAIN MARKET
SGVB	LYXOR INDEX FUND	LYX ETF SG GLOBAL VALUE BETA ACC	LU1081771369	ETFS	29/07/2014	France	USD	MAIN MARKET
SGVL	LYXOR INDEX FUND	LYX ETF SG GLOBAL VALUE BETA ACC	LU1081771369	ETFS	29/07/2014	France	GBX	MAIN MARKET
SMTC	LYXOR INDEX FUND	LYXOR SMART CASH UCITS ETF C-USD	LU1248511575	ETFS	24/07/2015	France	USD	MAIN MARKET
STUB	LYXOR INDEX FUND	LYX ETF BOFAML $ ST TERM HY BD DIS	LU1617164055	ETFS	07/07/2017	France	GBP	MAIN MARKET
SWIH	LYXOR INDEX FUND	LYX ETF $ FLOATING RATE MH GBP DIS	LU1571052304	ETFS	10/10/2017	France	GBP	MAIN MARKET
SWIM	LYXOR INDEX FUND	LYX ETF $ FLOATING RATE DIS	LU1571051751	ETFS	12/05/2017	France	GBP	MAIN MARKET
UHYG	LYXOR INDEX FUND	LYX ETF BOFAML $ HY DIS	LU1435356149	ETFS	27/10/2016	France	GBP	MAIN MARKET
USHY	LYXOR INDEX FUND	LYX ETF BOFAML $ HY DIS	LU1435356149	ETFS	27/10/2016	France	USD	MAIN MARKET
USIG	LYXOR INDEX FUND	LYX ETF US LIQ IG CORP BDS DIS	LU1285959703	ETFS	25/09/2015	France	USD	MAIN MARKET
USIX	LYXOR INDEX FUND	LYX ETF US LIQ IG CORP BDS DIS	LU1285959703	ETFS	25/09/2015	France	GBX	MAIN MARKET
AEJ	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR MSCI AC ASIA PACIFIC EX JAPAN- ACC	FR0010312124	ETFS	13/10/2017	France	USD	MAIN MARKET
AEJL	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR MSCI AC ASIA PACIFIC EX JAPAN- ACC	FR0010312124	ETFS	13/10/2017	France	GBX	MAIN MARKET
AFSL	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR SOUTH AFRICA - ACC	FR0010464446	ETFS	15/11/2012	France	GBX	MAIN MARKET
AFSU	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR SOUTH AFRICA - ACC $	FR0010464446	ETFS	12/09/2013	France	USD	MAIN MARKET
ASIL	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR CHINA ENTERPRISE (HSCEI) - ACC	FR0010204081	ETFS	13/10/2017	France	GBX	MAIN MARKET
ASIU	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR CHINA ENTERPRISE (HSCEI) - ACC	FR0010204081	ETFS	13/10/2017	France	USD	MAIN MARKET
BUCK	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYX ETF FTSE US QLTY LOW VOL DIV DIS	FR0013235256	ETFS	28/06/2017	France	USD	MAIN MARKET
CACX	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR CAC 40 - DIST	FR0007052782	ETFS	27/08/2014	France	GBX	MAIN MARKET
CECD	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR EASTERN EUROPE - ACC $	FR0010204073	ETFS	12/09/2013	France	USD	MAIN MARKET
CECL	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR EASTERN EUROPE - ACC	FR0010204073	ETFS	15/11/2012	France	GBX	MAIN MARKET
CRBL	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR CRB TR - ACC	FR0010270033	ETFS	23/06/2017	France	GBX	MAIN MARKET
CRBU	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR CRB TR - ACC	FR0010270033	ETFS	23/06/2017	France	USD	MAIN MARKET
CRNL	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR CRB EX-ENERGY TR - ACC	FR0010346205	ETFS	23/06/2017	France	GBX	MAIN MARKET
CRNO	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR CRB EX-ENERGY TR - ACC	FR0010346205	ETFS	23/06/2017	France	USD	MAIN MARKET
CRPX	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR EURO CORPORATE BOND - ACC	FR0010737544	ETFS	04/06/2015	France	GBX	MAIN MARKET
DIVU	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYX ETF FTSE US QLTY LOW VOL DIV D-USD	FR0013235256	ETFS	28/06/2017	France	GBP	MAIN MARKET
DJEL	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR DOW JONES INDUSTRIAL AVG - DIST	FR0007056841	ETFS	15/11/2012	France	GBX	MAIN MARKET
DJEU	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR DOW JONES INDUSTRIAL AVG - DIST $	FR0007056841	ETFS	12/09/2013	France	USD	MAIN MARKET
DOSH	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYX ET FTSE UK QLY LOW VOL DIV DIS	LU1603457992	ETFS	28/06/2017	France	GBP	MAIN MARKET
INRL	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR ETF MSCI INDIA	FR0010375766	ETFS	15/11/2012	France	GBX	MAIN MARKET
INRU	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR ETF MSCI INDIA	FR0010375766	ETFS	15/11/2012	France	USD	MAIN MARKET
KRW	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR MSCI KOREA	FR0010361691	ETFS	19/02/2018	France	USD	MAIN MARKET
KRWL	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR MSCI KOREA	FR0010361691	ETFS	19/02/2018	France	GBX	MAIN MARKET
LTML	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR MSCI EM LATIN AMERICA - ACC	FR0010410266	ETFS	20/06/2017	France	GBX	MAIN MARKET
LTMU	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR MSCI EM LATIN AMERICA - ACC	FR0010410266	ETFS	20/06/2017	France	USD	MAIN MARKET
MALU	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR MSCI MALAYSIA UCITS ETF - C-EUR	FR0010397554	ETFS	12/06/2018	France	USD	MAIN MARKET
MALX	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR MSCI MALAYSIA UCITS ETF - C-EUR	FR0010397554	ETFS	12/06/2018	France	GBX	MAIN MARKET
NASD	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR NASDAQ-100 UCITS ETF - D-EUR	FR0007063177	ETFS	14/05/2018	France	USD	MAIN MARKET
NASL	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR NASDAQ-100 UCITS ETF - D-EUR	FR0007063177	ETFS	14/05/2018	France	GBX	MAIN MARKET
RIOL	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR BRAZIL (IBOVESPA) - ACC	FR0010408799	ETFS	23/06/2017	France	GBX	MAIN MARKET
RIOU	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR BRAZIL (IBOVESPA) - ACC	FR0010408799	ETFS	23/06/2017	France	USD	MAIN MARKET
RU2K	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR RUSSELL 2000 - ACC £	FR0011119254	ETFS	12/09/2013	France	GBX	MAIN MARKET
RUS2	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR RUSSELL 2000 - ACC $	FR0011119254	ETFS	12/09/2013	France	USD	MAIN MARKET
RUSL	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR RUSSIA (DOW JONES RUSSIA GDR) £	FR0011495944	ETFS	12/06/2013	France	GBX	MAIN MARKET
RUSU	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR RUSSIA (DOW JONES RUSSIA GDR) $	FR0011495944	ETFS	12/06/2013	France	USD	MAIN MARKET
TURL	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR TURKEY (DJ TURKEY TITANS 20) - ACC	FR0010326256	ETFS	12/09/2013	France	GBX	MAIN MARKET
TURU	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR TURKEY (DJ TURKEY TITANS 20) - ACC	FR0010326256	ETFS	12/09/2013	France	USD	MAIN MARKET
TWND	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR MSCI TAIWAN - ACC	FR0010444786	ETFS	23/06/2017	France	USD	MAIN MARKET
TWNL	LYXOR INTERNATIONAL ASSET MANAGEMENT	LYXOR MSCI TAIWAN - ACC	FR0010444786	ETFS	23/06/2017	France	GBX	MAIN MARKET
M9AT	MARKET ACCESS	MA - MARKIT IBOXX EUR COCO AT1 INDEX ETF	LU1812903158	ETFS	01/08/2018	Luxembourg	GBP	MAIN MARKET
M9SV	MARKET ACCESS	MA - STOXX CHINA A MIN VAR ETF - EUR C	LU1750178011	ETFS	06/08/2018	Luxembourg	GBP	MAIN MARKET
MAJQ	MARKET ACCESS	MA-ISTOXX MUTB JAPAN QUALITY ETF-GBP	LU1598815121	ETFS	15/01/2018	Luxembourg	GBP	MAIN MARKET
ACWL	MULTI UNITS FRANCE	LYXOR ETF MSCI ACWI £	FR0011093418	ETFS	12/09/2013	France	GBX	MAIN MARKET
ACWU	MULTI UNITS FRANCE	LYXOR ETF MSCI ACWI $	FR0011093418	ETFS	12/09/2013	France	USD	MAIN MARKET
CNAA	MULTI UNITS FRANCE	LYX ETF FORTUNESG MSCICHINA A(DR) ACC	FR0011720911	ETFS	09/09/2014	France	USD	MAIN MARKET
CNAL	MULTI UNITS FRANCE	LYX ETF FORTUNESG MSCICHINA A(DR) ACC	FR0011720911	ETFS	09/09/2014	France	GBX	MAIN MARKET
CSHD	MULTI UNITS FRANCE	LYXOR EURO CASH - ACC	FR0010510800	ETFS	27/02/2015	France	USD	MAIN MARKET
CSIA	MULTI UNITS FRANCE	LYXOR UCITS ETF CSI 300 A-SHARE C-USD $	FR0011526904	ETFS	09/10/2013	France	USD	MAIN MARKET
CSIL	MULTI UNITS FRANCE	LYXOR UCITS ETF CSI 300 A-SHARE C-USD £	FR0011526904	ETFS	09/10/2013	France	GBX	MAIN MARKET
DSUG	MULTI UNITS FRANCE	LYX ETF 10Y US T DAILY SHORT ACC	FR0011607084	ETFS	14/02/2014	France	GBX	MAIN MARKET
DSUS	MULTI UNITS FRANCE	LYX ETF 10Y US T DAILY SHORT ACC	FR0011607084	ETFS	14/02/2014	France	USD	MAIN MARKET
INDL	MULTI UNITS FRANCE	LYXOR ETF MSCI INDONESIA £	FR0011070374	ETFS	12/09/2013	France	GBX	MAIN MARKET
INDO	MULTI UNITS FRANCE	LYXOR ETF MSCI INDONESIA $	FR0011070374	ETFS	12/09/2013	France	USD	MAIN MARKET
JPNL	MULTI UNITS FRANCE	LYXOR JAPAN (TOPIX) - DIST	FR0010245514	ETFS	15/11/2012	France	GBX	MAIN MARKET
JPNU	MULTI UNITS FRANCE	LYXOR JAPAN (TOPIX) - DIST $	FR0010245514	ETFS	12/09/2013	France	USD	MAIN MARKET
L250	MULTI UNITS FRANCE	LYXOR ETF FTSE 250	FR0010438135	ETFS	15/05/2007	France	GBX	MAIN MARKET
LEMB	MULTI UNITS FRANCE	LYXOR ETF IBOXX$ LIQUID EM MKT SOVEREIGN	FR0010967323	ETFS	20/01/2011	France	USD	MAIN MARKET
LEMD	MULTI UNITS FRANCE	LYXOR ETF MSCI EMERGING MARKETS	FR0010435297	ETFS	15/11/2012	France	USD	MAIN MARKET
LEML	MULTI UNITS FRANCE	LYXOR ETF MSCI EMERGING MARKETS	FR0010435297	ETFS	15/11/2012	France	GBX	MAIN MARKET
LFAS	MULTI UNITS FRANCE	LYXOR ETF FTSE ALL SHARE	FR0010438150	ETFS	15/05/2007	France	GBX	MAIN MARKET
MEUG	MULTI UNITS FRANCE	LYXOR MSCI EUROPE - DIST GBP	FR0010261198	ETFS	24/04/2015	France	GBX	MAIN MARKET
MEUU	MULTI UNITS FRANCE	LYXOR MSCI EUROPE - DIST USD	FR0010261198	ETFS	24/04/2015	France	USD	MAIN MARKET
MGTL	MULTI UNITS FRANCE	LYXOR DJ GLOBAL TITANS 50	FR0007075494	ETFS	05/02/2018	France	GBX	MAIN MARKET
MGTU	MULTI UNITS FRANCE	LYXOR DJ GLOBAL TITANS 50	FR0007075494	ETFS	05/02/2018	France	USD	MAIN MARKET
MIBX	MULTI UNITS FRANCE	LYXOR FTSE MIB - DIST	FR0010010827	ETFS	27/08/2014	France	GBX	MAIN MARKET
MSEU	MULTI UNITS FRANCE	LYXOR EURO STOXX 50 - DAILY H TO USD-ACC	FR0012399806	ETFS	27/01/2015	France	USD	MAIN MARKET
MSEX	MULTI UNITS FRANCE	LYXOR EURO STOXX 50 - DAILY H TO GBP-ACC	FR0012399772	ETFS	12/02/2015	France	GBX	MAIN MARKET
RSGL	MULTI UNITS FRANCE	LYXOR RUSSELL 1000 GROWTH - ACC	FR0011119171	ETFS	01/07/2014	France	GBX	MAIN MARKET
RSVL	MULTI UNITS FRANCE	LYXOR RUSSELL 1000 VALUE - ACC	FR0011119205	ETFS	01/07/2014	France	GBX	MAIN MARKET
RUSG	MULTI UNITS FRANCE	LYXOR RUSSELL 1000 GROWTH - ACC	FR0011119171	ETFS	01/07/2014	France	USD	MAIN MARKET
RUSV	MULTI UNITS FRANCE	LYXOR RUSSELL 1000 VALUE - ACC - USD	FR0011119205	ETFS	01/07/2014	France	USD	MAIN MARKET
THA	MULTI UNITS FRANCE	LYXOR ETF THAILAND SET50 NET TR $	FR0011070440	ETFS	12/09/2013	France	USD	MAIN MARKET
THAG	MULTI UNITS FRANCE	LYXOR ETF THAILAND SET50 NET TR £	FR0011070440	ETFS	12/09/2013	France	GBX	MAIN MARKET
U10G	MULTI UNITS FRANCE	LYX ETF IBOXX $ T10Y+ (DR) DIS £	FR0010961003	ETFS	05/05/2016	France	GBX	MAIN MARKET
US10	MULTI UNITS FRANCE	LYX ETF IBOXX $ T10Y+ (DR) DIS	FR0010961003	ETFS	01/12/2010	France	USD	MAIN MARKET
USAL	MULTI UNITS FRANCE	LYXOR MSCI USA - DIST	FR0010296061	ETFS	13/10/2017	France	GBX	MAIN MARKET
USAU	MULTI UNITS FRANCE	LYXOR MSCI USA - DIST	FR0010296061	ETFS	13/10/2017	France	USD	MAIN MARKET
WATL	MULTI UNITS FRANCE	LYXOR WORLD WATER - DIST	FR0010527275	ETFS	15/11/2012	France	GBX	MAIN MARKET
WLDD	MULTI UNITS FRANCE	LYXOR MSCI WORLD - DIST	FR0010315770	ETFS	13/10/2017	France	USD	MAIN MARKET
WLDL	MULTI UNITS FRANCE	LYXOR MSCI WORLD - DIST	FR0010315770	ETFS	13/10/2017	France	GBX	MAIN MARKET
WLDU	MULTI UNITS FRANCE	LYXOR MSCI WORLD - MH TO USD - DIST	FR0011669845	ETFS	25/02/2014	France	USD	MAIN MARKET
YIEL	MULTI UNITS FRANCE	LYX ETF BOFAML E HY EX-FIN BOND DIS	FR0010975771	ETFS	20/01/2011	France	EUR	MAIN MARKET
100H	MULTI UNITS LUXEMBOURG	LYX ETF FTSE 100 MH USD ACC TH	LU1650492504	ETFS	10/11/2017	Luxembourg	USD	MAIN MARKET
BNKU	MULTI UNITS LUXEMBOURG	LYXOR S&P 500 BANKS UCITS ETF	LU1829221966	ETFS	06/07/2018	Luxembourg	USD	MAIN MARKET
CLIM	MULTI UNITS LUXEMBOURG	LYX ETF GREEN BOND (DR) ACC	LU1563454310	ETFS	17/03/2017	Luxembourg	GBP	MAIN MARKET
COUK	MULTI UNITS LUXEMBOURG	LYX ETF IBOXX LIQ CORP LG DA DIS TH	LU1407891602	ETFS	14/10/2016	Luxembourg	GBX	MAIN MARKET
CRAL	MULTI UNITS LUXEMBOURG	LYX ETF COMMO CRB EX-AGRI ACC	LU1435770406	ETFS	17/11/2016	Luxembourg	GBP	MAIN MARKET
CRAU	MULTI UNITS LUXEMBOURG	LYX ETF COMMO CRB EX-AGRI ACC	LU1435770406	ETFS	17/11/2016	Luxembourg	USD	MAIN MARKET
DAXX	MULTI UNITS LUXEMBOURG	LYX ETF DAX (DR) ACC	LU0252633754	ETFS	27/08/2014	Luxembourg	GBX	MAIN MARKET
DISG	MULTI UNITS LUXEMBOURG	LYXOR ETF MSCI WORLD CONS.DISCRETION.TR£	LU0533032180	ETFS	27/09/2010	Luxembourg	GBX	MAIN MARKET
DISW	MULTI UNITS LUXEMBOURG	LYXOR ETF MSCI WORLD CONS.DISCRETION.TR	LU0533032180	ETFS	27/09/2010	Luxembourg	USD	MAIN MARKET
EESG	MULTI UNITS LUXEMBOURG	LYXOR MSCI EMU ESG TREND LEADERS	LU1792117340	ETFS	16/05/2018	Luxembourg	GBP	MAIN MARKET
FEDF	MULTI UNITS LUXEMBOURG	LYX ETF FED FUNDS US CASH ACC	LU1233598447	ETFS	10/07/2015	Luxembourg	USD	MAIN MARKET
FEDG	MULTI UNITS LUXEMBOURG	LYX ETF FED FUNDS US CASH ACC	LU1233598447	ETFS	10/07/2015	Luxembourg	GBX	MAIN MARKET
FING	MULTI UNITS LUXEMBOURG	LYXOR ETF MSCI WORLD FINANCIALS TR £	LU0533033071	ETFS	27/09/2010	Luxembourg	GBX	MAIN MARKET
FINW	MULTI UNITS LUXEMBOURG	LYXOR ETF MSCI WORLD FINANCIALS TR	LU0533033071	ETFS	27/09/2010	Luxembourg	USD	MAIN MARKET
GIL5	MULTI UNITS LUXEMBOURG	LYX CORE FTSE AC GILTS 0-5Y	LU1439943090	ETFS	05/08/2016	Luxembourg	GBP	MAIN MARKET
GILI	MULTI UNITS LUXEMBOURG	LYXOR CORE FTSE UK GILTS INFLATION-LINK	LU1407893301	ETFS	14/10/2016	Luxembourg	GBX	MAIN MARKET
