EUP3	ETFS FOREIGN EXCHANGE LIMITED	ETFS 3X LONG EUR SHORT GBP	JE00B3VJDN05	ETCS			09/11/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
EUP5	ETFS FOREIGN EXCHANGE LIMITED	ETFS 5X LONG EUR SHORT GBP	JE00BMM1XM75	ETCS			23/11/2015	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
EURP	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG EUR SHORT USD £	JE00B68GS416	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
GBAU	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG AUD SHORT GBP	JE00B3S7BB10	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
GBCA	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG CAD SHORT GBP	JE00B3X07W84	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
GBCH	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG CHF SHORT GBP	JE00B3SX3R93	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
GBJP	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG JPY SHORT GBP	JE00B3XR4V72	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
GBNO	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG NOK SHORT GBP	JE00B3S5RB71	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
GBNZ	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG NZD SHORT GBP	JE00B45W1502	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
GBPP	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG GBP SHORT USD £	JE00B68GR111	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
GBSK	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG SEK SHORT GBP	JE00B3RKWL80	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
GBUR	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG EUR SHORT GBP	JE00B3Y3SZ64	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
JPGB	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT JPY LONG GBP	JE00B3QBQJ84	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
JPP3	ETFS FOREIGN EXCHANGE LIMITED	ETFS 3X LONG JPY SHORT GBP	JE00B3TVGH32	ETCS			09/11/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
JPYP	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG JPY SHORT USD £	JE00B68GSP26	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
LAU3	ETFS FOREIGN EXCHANGE LIMITED	ETFS 3X LONG AUD SHORT USD	JE00B3W2CR59	ETCS			09/11/2010	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LAUD	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG AUD SHORT USD	JE00B68GQH02	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LCAD	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG CAD SHORT USD	JE00B68GRL13	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LCHF	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG CHF SHORT USD	JE00B68GVR52	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LCNP	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG CNY SHORT USD £	JE00B6822V48	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
LCNY	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG CNY SHORT USD	JE00B6822V48	ETCS			21/06/2010		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LEU3	ETFS FOREIGN EXCHANGE LIMITED	ETFS 3X LONG EUR SHORT USD	JE00B3Y5F176	ETCS			09/11/2010	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LEUR	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG EUR SHORT USD	JE00B68GS416	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LGBB	ETFS FOREIGN EXCHANGE LIMITED	ETFS BULL GBP VS G10 CCY BASKET SEC	JE00B3QJ6D65	ETCS			30/06/2014	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECL
LGBP	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG GBP SHORT USD	JE00B68GR111	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LINP	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG INR SHORT USD £	JE00B66M5848	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
LINR	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG INR SHORT USD	JE00B66M5848	ETCS			21/06/2010		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LJPY	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG JPY SHORT USD	JE00B68GSP26	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LNOK	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG NOK SHORT USD	JE00B68GTQ08	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LNZD	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG NZD SHORT USD	JE00B68GT711	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LSEK	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG SEK SHORT USD	JE00B68GV642	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LUD5	ETFS FOREIGN EXCHANGE LIMITED	ETFS 5X SHORT EUR LONG USD	JE00BMM1WH57	ETCS			23/11/2015	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
LUSB	ETFS FOREIGN EXCHANGE LIMITED	ETFS BULL USD VS G10 CCY BASKET SEC	JE00B3V74640	ETCS			30/06/2014	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECL
NOGB	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT NOK LONG GBP	JE00B3XTW536	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
NOKP	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG NOK SHORT USD £	JE00B68GTQ08	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
NZDP	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG NZD SHORT USD £	JE00B68GT711	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
NZGB	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT NZD LONG GBP	JE00B3YHSG97	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PUS3	ETFS FOREIGN EXCHANGE LIMITED	ETFS 3X SHORT USD LONG GBP	JE00B43NB445	ETCS			09/11/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PUS5	ETFS FOREIGN EXCHANGE LIMITED	ETFS 5X SHORT USD LONG GBP	JE00BMM1XZ05	ETCS			23/11/2015	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
SAD	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT AUD LONG USD	JE00B68GQZ83	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SAP3	ETFS FOREIGN EXCHANGE LIMITED	ETFS 3X SHORT AUD LONG GBP	JE00B3WTNN91	ETCS			09/11/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
SAU3	ETFS FOREIGN EXCHANGE LIMITED	ETFS 3X SHORT AUD LONG USD	JE00B3VCN170	ETCS			09/11/2010	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SAUP	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT AUD LONG USD £	JE00B68GQZ83	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SCAD	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT CAD LONG USD	JE00B68GS291	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SCDP	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT CAD LONG USD £	JE00B68GS291	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SCHF	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT CHF LONG USD	JE00B68GVT76	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SCHP	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT CHF LONG USD £	JE00B68GVT76	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SCNY	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT CNY LONG USD	JE00B66M4S72	ETCS			21/06/2010		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SCYP	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT CNY LONG USD £	JE00B66M4S72	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SEKP	ETFS FOREIGN EXCHANGE LIMITED	ETFS LONG SEK SHORT USD £	JE00B68GV642	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SEU3	ETFS FOREIGN EXCHANGE LIMITED	ETFS 3X SHORT EUR LONG USD	JE00B3N9C970	ETCS			09/11/2010	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SEUP	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT EUR LONG USD £	JE00B68GSM94	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SEUR	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT EUR LONG USD	JE00B68GSM94	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SGBB	ETFS FOREIGN EXCHANGE LIMITED	ETFS BEAR GBP VS G10 CCY BASKET SEC	JE00B3XLZZ09	ETCS			30/06/2014	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECL
SGBP	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT GBP LONG USD	JE00B68GRJ90	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SINP	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT INR LONG USD £	JE00B66M5T54	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SINR	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT INR LONG USD	JE00B66M5T54	ETCS			21/06/2010		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SJPP	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT JPY LONG USD £	JE00B68GT596	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SJPY	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT JPY LONG USD	JE00B68GT596	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SKGB	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT SEK LONG GBP	JE00B3TK4N26	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
SNOK	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT NOK LONG USD	JE00B68GTS22	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SNOP	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT NOK LONG USD £	JE00B68GTS22	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SNZD	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT NZD LONG USD	JE00B68GTN76	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SNZP	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT NZD LONG USD £	JE00B68GTN76	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SSEK	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT SEK LONG USD	JE00B68GV865	ETCS			12/11/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SSEP	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT SEK LONG USD £	JE00B68GV865	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SUD5	ETFS FOREIGN EXCHANGE LIMITED	ETFS 5X LONG EUR SHORT USD	JE00BMM1WG41	ETCS			23/11/2015	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SUP3	ETFS FOREIGN EXCHANGE LIMITED	ETFS 3X SHORT EUR LONG GBP	JE00B3W0MY68	ETCS			09/11/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
SUP5	ETFS FOREIGN EXCHANGE LIMITED	ETFS 5X SHORT EUR LONG GBP	JE00BMM1XN82	ETCS			23/11/2015	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
SUSB	ETFS FOREIGN EXCHANGE LIMITED	ETFS BEAR USD VS G10 CCY BASKET SEC	JE00B3RMW814	ETCS			30/06/2014	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECL
URGB	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT EUR LONG GBP	JE00B45CYD99	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
USD2	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT GBP LONG USD £	JE00B68GRJ90	ETCS			12/11/2009	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
USGB	ETFS FOREIGN EXCHANGE LIMITED	ETFS SHORT USD LONG GBP	JE00B438PT24	ETCS			21/06/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
USP3	ETFS FOREIGN EXCHANGE LIMITED	ETFS 3X LONG USD SHORT GBP	JE00B3WCLY57	ETCS			09/11/2010	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
USP5	ETFS FOREIGN EXCHANGE LIMITED	ETFS 5X LONG USD SHORT GBP	JE00BMM1XY97	ETCS			23/11/2015	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PAGR	ETFS HEDGED COMMODITY SECURITIES LIMITED	ETFS GBP DAILY HEDGED AGRI	JE00B6RPM472	ETCS			02/03/2012	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PALL	ETFS HEDGED COMMODITY SECURITIES LIMITED	ETFS GBP DAILY HEDGED ALL COM	JE00B6S1W779	ETCS			02/03/2012	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PBRT	ETFS HEDGED COMMODITY SECURITIES LIMITED	ETFS GBP DAILY HEDGED BRENT CRUDE	JE00B766LB87	ETCS			02/03/2012	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PBUL	ETFS HEDGED COMMODITY SECURITIES LIMITED	ETFS GBP DAILY HEDGED GOLD	JE00B3P6PX15	ETCS			02/03/2012	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PCOP	ETFS HEDGED COMMODITY SECURITIES LIMITED	ETFS GBP DAILY HEDGED COPPER	JE00B76DL312	ETCS			02/03/2012	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PCRD	ETFS HEDGED COMMODITY SECURITIES LIMITED	ETFS GBP DAILY HEDGED WTI CRUDE OIL	JE00B6RV6N28	ETCS			02/03/2012	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PENR	ETFS HEDGED COMMODITY SECURITIES LIMITED	ETFS GBP DAILY HEDGED ENERGY	JE00B3SH1K04	ETCS			02/03/2012	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PFAG	ETFS HEDGED COMMODITY SECURITIES LIMITED	ETFS GBP DAILY HEDGED LONGER DATED AGRI	JE00B5NPY601	ETCS			02/03/2012	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PFCM	ETFS HEDGED COMMODITY SECURITIES LIMITED	ETFS GBP DAILY HDG LNG DATED ALL COMMO	JE00B51YNT57	ETCS			02/03/2012	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PFEN	ETFS HEDGED COMMODITY SECURITIES LIMITED	ETFS GBP DAILY HEDGED LNG DATED ENERGY	JE00B4QMXG43	ETCS			02/03/2012	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PIMT	ETFS HEDGED COMMODITY SECURITIES LIMITED	ETFS GBP DAILY HEDGED IND MET	JE00B63MJ075	ETCS			02/03/2012	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PNGA	ETFS HEDGED COMMODITY SECURITIES LIMITED	ETFS GBP DAILY HEDGED NATURAL GAS	JE00B3NZX813	ETCS			02/03/2012	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PPMT	ETFS HEDGED COMMODITY SECURITIES LIMITED	ETFS GBP DAILY HEDGED PRE MET	JE00B542T323	ETCS			02/03/2012	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
PSVR	ETFS HEDGED COMMODITY SECURITIES LIMITED	ETFS GBP DAILY HEDGED SILVER	JE00B6SVPM32	ETCS			02/03/2012	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECLL
GBSP	ETFS HEDGED METAL SECURITIES LIMITED	ETFS GBP DAILY HEDGED PHYSICAL GOLD	JE00B7VG2M16	ETCS			19/03/2013	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETCS	ECL
PHAG	ETFS METAL SECURITIES LIMITED	ETFS PHYSICAL SILVER	JE00B1VS3333	ETCS			24/04/2007		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
PHAU	ETFS METAL SECURITIES LIMITED	ETFS PHYSICAL GOLD	JE00B1VS3770	ETCS			24/04/2007		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
PHGP	ETFS METAL SECURITIES LIMITED	ETFS PHYSICAL GOLD £	JE00B1VS3770	ETCS			29/10/2007	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
PHPD	ETFS METAL SECURITIES LIMITED	ETFS PHYSICAL PALLADIUM	JE00B1VS3002	ETCS			24/04/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
PHPM	ETFS METAL SECURITIES LIMITED	ETFS PHYSICAL PM BSKT	JE00B1VS3W29	ETCS			24/04/2007		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
PHPP	ETFS METAL SECURITIES LIMITED	ETFS PHYSICAL PM BASKET £	JE00B1VS3W29	ETCS			29/10/2007	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
PHPT	ETFS METAL SECURITIES LIMITED	ETFS PHYSICAL PLATINUM	JE00B1VS2W53	ETCS			24/04/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
PHSP	ETFS METAL SECURITIES LIMITED	ETFS PHYSICAL SILVER £	JE00B1VS3333	ETCS			29/10/2007	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SGBS	ETFS METAL SECURITIES LIMITED	ETFS PHYSICAL SWISS GOLD	JE00B588CD74	ETCS			16/12/2009		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SGBX	ETFS METAL SECURITIES LIMITED	ETFS PHYSICAL SWISS GOLD	JE00B588CD74	ETCS			23/02/2017	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ETCM
CARB	ETFS OIL SECURITIES LIMITED	ETFS CARBON SECURITIES EUR	JE00B3CG6315	ETCS			30/10/2008		Jersey	EUR	MAIN MARKET	Standard Debt	ETCS	ECLL
CARP	ETFS OIL SECURITIES LIMITED	ETFS CARBON SECURITIES GBP	JE00B3CG6315	ETCS			30/10/2008	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
OILB	ETFS OIL SECURITIES LIMITED	ETFS BRENT 1MTH	GB00B0CTWC01	ETCS			11/06/2007		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
OILW	ETFS OIL SECURITIES LIMITED	ETFS WTI 2MTH	GB00B0CTWK84	ETCS			11/06/2007		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
OLBP	ETFS OIL SECURITIES LIMITED	ETFS BRENT 1MTH £	GB00B0CTWC01	ETCS			29/10/2007	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
OLWP	ETFS OIL SECURITIES LIMITED	ETFS WTI 2MTH £	GB00B0CTWK84	ETCS			29/10/2007	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
OSB1	ETFS OIL SECURITIES LIMITED	ETFS BRENT 1YR	JE00B1YN4R61	ETCS			14/08/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
OSB2	ETFS OIL SECURITIES LIMITED	ETFS BRENT 2YR	JE00B1YNWG12	ETCS			14/08/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
OSB3	ETFS OIL SECURITIES LIMITED	ETFS BRENT 3YR	JE00B1YP7409	ETCS			14/08/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
OSW1	ETFS OIL SECURITIES LIMITED	ETFS WTI 1YR	JE00B1YPB605	ETCS			14/08/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
OSW2	ETFS OIL SECURITIES LIMITED	ETFS WTI 2YR	JE00B1YPB712	ETCS			14/08/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
OSW3	ETFS OIL SECURITIES LIMITED	ETFS WTI 3YR	JE00B1YPB936	ETCS			14/08/2007	31/12/9999	Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
GBS	GOLD BULLION SECURITIES LD	GOLD BULLION SECURITIES	GB00B00FHZ82	ETCS			27/09/2006		Jersey	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
GBSS	GOLD BULLION SECURITIES LD	GOLD BULLION SECURITIES	GB00B00FHZ82	ETCS			12/11/2007	31/12/9999	Jersey	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SGLD	INVESCO PHYSICAL MARKETS PUBLIC LIMITED COMPANY	INVESCO PHYSICAL GOLD ETC	IE00B579F325	ETCS			30/06/2009		Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECLL
SGLP	INVESCO PHYSICAL MARKETS PUBLIC LIMITED COMPANY	INVESCO PHYSICAL GOLD ETC	IE00B579F325	ETCS			16/12/2011	31/12/9999	Ireland	GBX	MAIN MARKET	Standard Debt	ETC2	ECOL
SLVP	INVESCO PHYSICAL MARKETS PUBLIC LIMITED COMPANY	INVESCO PHYSICAL SILVER ETC	IE00B43VDT70	ETCS			16/07/2018	31/12/9999	Ireland	GBX	MAIN MARKET	Standard Debt	ETC2	ECOL
SPAL	INVESCO PHYSICAL MARKETS PUBLIC LIMITED COMPANY	INVESCO PHYSICAL PALLADIUM ETC	IE00B4LJS984	ETCS			15/04/2011		Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECL
SPAP	INVESCO PHYSICAL MARKETS PUBLIC LIMITED COMPANY	INVESCO PHYSICAL PALLADIUM ETC	IE00B4LJS984	ETCS			30/06/2014	31/12/9999	Ireland	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SPPP	INVESCO PHYSICAL MARKETS PUBLIC LIMITED COMPANY	INVESCO PHYSICAL PLATINUM ETC	IE00B40QP990	ETCS			30/06/2014	31/12/9999	Ireland	GBX	MAIN MARKET	Standard Debt	ETC2	ECLM
SPPT	INVESCO PHYSICAL MARKETS PUBLIC LIMITED COMPANY	INVESCO PHYSICAL PLATINUM ETC	IE00B40QP990	ETCS			15/04/2011		Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECL
SSLV	INVESCO PHYSICAL MARKETS PUBLIC LIMITED COMPANY	INVESCO PHYSICAL SILVER ETC	IE00B43VDT70	ETCS			15/04/2011	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECL
EGLN	ISHARES PHYSICAL METALS PLC	ISHARES PHYSICAL GOLD ETC	IE00B4ND3602	ETCS			28/11/2016	31/12/9999	Ireland	EUR	MAIN MARKET	Standard Debt	ETCU	EMLL
IGLN	ISHARES PHYSICAL METALS PLC	ISHARES PHYSICAL GOLD ETC	IE00B4ND3602	ETCS			11/04/2011	31/12/9999	Ireland	USD	MAIN MARKET	Standard Debt	ETCS	ECL
SGLN	ISHARES PHYSICAL METALS PLC	ISHARES PHYSICAL GOLD ETC	IE00B4ND3602	ETCS			11/04/2011		Ireland	GBX	MAIN MARKET	Standard Debt	ETC2	ECOL
3LAU	SG ISSUER	SG GOLD X3 DAILY LONG GBP	GB00BD8YXT45	ETCS			09/05/2017	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ECLL
3SAU	SG ISSUER	SG GOLD X3 DAILY SHORT GBP	GB00BD8YXW73	ETCS			09/05/2017	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ECLL
3SWO	SG ISSUER	SG WTI X3 DAILY SHORT GBP	GB00BD8YXR21	ETCS			09/05/2017	31/12/9999	Luxembourg	GBP	MAIN MARKET	Standard Debt	ETCS	ECLL
